LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

2317 1 25.305 14.46 3.615 0 0 0
294 1 27.1125 12.6525 0 0 0 0
300 1 28.92 12.6525 1.8075 0 0 0
383 1 27.1125 14.46 1.8075 0 0 0
385 1 28.92 14.46 0 0 0 0
2230 1 27.1125 12.6525 3.615 0 0 0
2321 1 28.92 14.46 3.615 0 0 0
298 1 30.727500000000003 12.6525 0 0 0 0
304 1 32.535000000000004 12.6525 1.8075 0 0 0
387 1 30.727500000000003 14.46 1.8075 0 0 0
389 1 32.535000000000004 14.46 0 0 0 0
2234 1 30.727500000000003 12.6525 3.615 0 0 0
2325 1 32.535000000000004 14.46 3.615 0 0 0
302 1 34.3425 12.6525 0 0 0 0
308 1 36.150000000000006 12.6525 1.8075 0 0 0
391 1 34.3425 14.46 1.8075 0 0 0
393 1 36.150000000000006 14.46 0 0 0 0
2238 1 34.3425 12.6525 3.615 0 0 0
2329 1 36.150000000000006 14.46 3.615 0 0 0
306 1 37.9575 12.6525 0 0 0 0
310 1 41.572500000000005 12.6525 0 0 0 0
312 1 39.765 12.6525 1.8075 0 0 0
395 1 37.9575 14.46 1.8075 0 0 0
397 1 39.765 14.46 0 0 0 0
399 1 41.572500000000005 14.46 1.8075 0 0 0
2242 1 37.9575 12.6525 3.615 0 0 0
2246 1 41.572500000000005 12.6525 3.615 0 0 0
2333 1 39.765 14.46 3.615 0 0 0
314 1 45.1875 12.6525 0 0 0 0
316 1 43.38 12.6525 1.8075 0 0 0
401 1 43.38 14.46 0 0 0 0
403 1 45.1875 14.46 1.8075 0 0 0
2250 1 45.1875 12.6525 3.615 0 0 0
2337 1 43.38 14.46 3.615 0 0 0
318 1 48.8025 12.6525 0 0 0 0
320 1 46.995000000000005 12.6525 1.8075 0 0 0
405 1 46.995000000000005 14.46 0 0 0 0
